"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.possibly_sensitive","results.filter_level","results.lang","results.quoted_status_id","results.quoted_status_id_str","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.profile_banner_url","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.place","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.retweeted_status.extended_tweet.full_text","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.place","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.possibly_sensitive","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Tue Nov 06 15:21:36 +0000 2018",1059828152795627520,"1059828152795627520","RT @meggarnett: Voted this a.m. Pulling for you today @MaxRose4NY !!! #FlipNY11 https://t.co/jEeNtyUP83","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low","en",NA,NA,1180579062,"1180579062","Jay Greif","HendrixFreak","Brooklyn, NY","http://www.wattpad.com/hendrixdude","Hail Hendrix that the legendary @ellefsondavid, @metalchurchis1, and @KevinBurke20 are following me!  Man plans and God hates!","regular",FALSE,FALSE,430,74,52,6389,142263,"Thu Feb 14 23:29:00 +0000 2013",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0098B3","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_banners/1180579062/1536784108",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 13:46:04 +0000 2018",1059804110780801024,"1059804110780801025","Voted this a.m. Pulling for you today @MaxRose4NY !!! #FlipNY11 https://t.co/jEeNtyUP83","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,10,84,FALSE,FALSE,FALSE,"low","en",NA,NA,17314904,"17314904","Meg GC","meggarnett","Staten Island, NY",NA,"""Words are, in my not-so-humble opinion, our most inexhaustible source of magic ... capable of both inflicting injury, and remedying it.""","none",FALSE,FALSE,352,134,9,416,248,"Tue Nov 11 17:49:37 +0000 2008",NA,NA,FALSE,"en",FALSE,FALSE,"642D8B","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif",TRUE,"FF0000","65B0DA","7AC3EE","3D1957",TRUE,"http://pbs.twimg.com/profile_images/930365979032506368/XW3h2dcd_normal.jpg","https://pbs.twimg.com/profile_images/930365979032506368/XW3h2dcd_normal.jpg","https://pbs.twimg.com/profile_banners/17314904/1517663366",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI4MTRlOWJlZjQyMmViNjA1NWViNDdlZjEzYWZkZTc3NjZkZjU5YzQ4ZDNiODgxM2EwZjViYTBjOTZjNWI5ZjE4IiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNDUzMDMtMTA1OTgyMDk2Nzk5MDU2NjkxMy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 15:21:28 +0000 2018",1059828116837855232,"1059828116837855232","RT @ThugMasterT: Just voted for @MaxRose4NY them met him 😊 https://t.co/4qp6UysQnK","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low","en",NA,NA,1180579062,"1180579062","Jay Greif","HendrixFreak","Brooklyn, NY","http://www.wattpad.com/hendrixdude","Hail Hendrix that the legendary @ellefsondavid, @metalchurchis1, and @KevinBurke20 are following me!  Man plans and God hates!","regular",FALSE,FALSE,430,74,52,6389,142263,"Thu Feb 14 23:29:00 +0000 2013",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0098B3","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_banners/1180579062/1536784108",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 13:50:22 +0000 2018",1059805193016094720,"1059805193016094720","Just voted for @MaxRose4NY them met him 😊 https://t.co/4qp6UysQnK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,2,20,166,FALSE,FALSE,FALSE,"low","en",NA,NA,3415570120,"3415570120","Taliah 🌴","ThugMasterT",NA,NA,"it b like that","none",FALSE,FALSE,158,200,5,22211,7351,"Tue Aug 11 15:32:55 +0000 2015",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1057401495593906177/PU2zyqU__normal.jpg","https://pbs.twimg.com/profile_images/1057401495593906177/PU2zyqU__normal.jpg","https://pbs.twimg.com/profile_banners/3415570120/1530052650",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI4MTRlOWJlZjQyMmViNjA1NWViNDdlZjEzYWZkZTc3NjZkZjU5YzQ4ZDNiODgxM2EwZjViYTBjOTZjNWI5ZjE4IiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNDUzMDMtMTA1OTgyMDk2Nzk5MDU2NjkxMy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 15:21:18 +0000 2018",1059828075855339520,"1059828075855339520","RT @AynRandPaulRyan: A few of @BlueWaveCS candidates who served in uniform.

@Ojeda4congress @MikieSherrill @danielfeehan @JasonCrowCO6 @mj…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low","en",1059168450134720512,"1059168450134720513",857936728165896192,"857936728165896204","Joni Skibo/LaCriox","Joni_Looking","Port Hope, MI & Kissimmee, FL",NA,"Veteran & Political Activist who Supports:#NeverAgain, #NetNeutrality, #VOTE 2018
- During Down Time: I enjoy Listening to STEVE Perry Music & Designing Quilts","none",FALSE,FALSE,2683,2042,16,266585,188439,"Fri Apr 28 12:37:10 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/989820612980830208/9L7VZdsy_normal.jpg","https://pbs.twimg.com/profile_images/989820612980830208/9L7VZdsy_normal.jpg","https://pbs.twimg.com/profile_banners/857936728165896204/1510293931",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun Nov 04 20:05:09 +0000 2018",1059174731142709248,"1059174731142709248","A few of @BlueWaveCS candidates who served in uniform.

@Ojeda4congress @MikieSherrill @danielfeehan @JasonCrowCO6… https://t.co/kdNO2dSQ7W","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,8,276,242,FALSE,FALSE,FALSE,"low","en",1059168450134720512,"1059168450134720513",755835576,"755835576","Holly Figueroa O'Reilly","AynRandPaulRyan",NA,"http://bluewavecrowdsource.com","Op-eds @washingtonpost @guardian, founder @bluewavecs, co-org @MarchForTruth17, Grammy-losing songwriter. Sued Trump and won. I have 5 kids. You can't scare me.","none",FALSE,TRUE,201833,5430,1400,176516,67016,"Mon Aug 13 21:09:18 +0000 2012",NA,NA,FALSE,"en",FALSE,FALSE,"709397","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"FF3300","86A4A6","A0C5C7","333333",TRUE,"http://pbs.twimg.com/profile_images/1061313824706387968/RZPEv-yT_normal.jpg","https://pbs.twimg.com/profile_images/1061313824706387968/RZPEv-yT_normal.jpg","https://pbs.twimg.com/profile_banners/755835576/1501669262",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sun Nov 04 19:40:11 +0000 2018",1059168450134720512,"1059168450134720513","Reminder... Keep tweeting (retweets count!).

With every use of #SaluteToService, the NFL will donate $5 to our mil… https://t.co/EDEuZtnrVO","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,404,7930,2183,FALSE,FALSE,FALSE,"low","en",19426551,"19426551","NFL","NFL",NA,"https://www.nfl.com","Official Twitter account of the National Football League. Our Social Media Policy: http://on.nfl.com/ZNKG9n","regular",FALSE,TRUE,24170360,2566,48849,1264,180252,"Sat Jan 24 01:28:06 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0084B4","FFFFFF","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1056503844689956865/kIxE5Zmx_normal.jpg","https://pbs.twimg.com/profile_images/1056503844689956865/kIxE5Zmx_normal.jpg","https://pbs.twimg.com/profile_banners/19426551/1543945999",FALSE,FALSE,NA,NA,NA,"Reminder... Keep tweeting (retweets count!).

With every use of #SaluteToService, the NFL will donate $5 to our military non-profit partners!

Track the progress here: https://t.co/PXtHEaszWL","https://t.co/7aYEbSQsP6","https://twitter.com/NFL/status/1059168450134720513","twitter.com/NFL/status/105…","A few of @BlueWaveCS candidates who served in uniform.

@Ojeda4congress @MikieSherrill @danielfeehan @JasonCrowCO6 @mjhegar @golden4congress @HoulahanForPa @AmyMcGrathKY @GinaOrtizJones @MaxRose4NY @Kelly4SouthrnIL @ElaineLuriaVA @JoshuaWelle @Colvin4Congress #SaluteToService https://t.co/7aYEbSQsP6","Sun Nov 04 19:40:11 +0000 2018",1059168450134720512,"1059168450134720513","Reminder... Keep tweeting (retweets count!).

With every use of #SaluteToService, the NFL will donate $5 to our mil… https://t.co/EDEuZtnrVO","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,404,7930,2183,FALSE,FALSE,FALSE,"low","en",19426551,"19426551","NFL","NFL",NA,"https://www.nfl.com","Official Twitter account of the National Football League. Our Social Media Policy: http://on.nfl.com/ZNKG9n","regular",FALSE,TRUE,24170360,2566,48849,1264,180252,"Sat Jan 24 01:28:06 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0084B4","FFFFFF","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1056503844689956865/kIxE5Zmx_normal.jpg","https://pbs.twimg.com/profile_images/1056503844689956865/kIxE5Zmx_normal.jpg","https://pbs.twimg.com/profile_banners/19426551/1543945999",FALSE,FALSE,NA,NA,NA,"Reminder... Keep tweeting (retweets count!).

With every use of #SaluteToService, the NFL will donate $5 to our military non-profit partners!

Track the progress here: https://t.co/PXtHEaszWL","https://t.co/7aYEbSQsP6","https://twitter.com/NFL/status/1059168450134720513","twitter.com/NFL/status/105…",NA,"eyJhdXRoZW50aWNpdHkiOiI4MTRlOWJlZjQyMmViNjA1NWViNDdlZjEzYWZkZTc3NjZkZjU5YzQ4ZDNiODgxM2EwZjViYTBjOTZjNWI5ZjE4IiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNDUzMDMtMTA1OTgyMDk2Nzk5MDU2NjkxMy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 15:21:14 +0000 2018",1059828056930635776,"1059828056930635776","RT @arielmai: Get out there and vote, Bay Ridge! Let’s go blue with @MaxRose4NY &amp; @agounardes #beavoter #IVoted https://t.co/R8nngCmZDF","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low","en",NA,NA,1180579062,"1180579062","Jay Greif","HendrixFreak","Brooklyn, NY","http://www.wattpad.com/hendrixdude","Hail Hendrix that the legendary @ellefsondavid, @metalchurchis1, and @KevinBurke20 are following me!  Man plans and God hates!","regular",FALSE,FALSE,430,74,52,6389,142263,"Thu Feb 14 23:29:00 +0000 2013",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0098B3","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_banners/1180579062/1536784108",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 13:51:19 +0000 2018",1059805428899610624,"1059805428899610624","Get out there and vote, Bay Ridge! Let’s go blue with @MaxRose4NY &amp; @agounardes #beavoter #IVoted https://t.co/R8nngCmZDF","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,13,43,FALSE,FALSE,FALSE,"low","en",NA,NA,17214676,"17214676","Ariel Kennan","arielmai","NYC","http://www.arielkennan.com","Director of Civic Innovation @SidewalkLabs. Formerly @NYCMayorsOffice @NYCOpportunity @codeforamerica. Tweets are my own.","none",FALSE,FALSE,4257,2785,232,13190,7847,"Thu Nov 06 17:10:39 +0000 2008",NA,NA,TRUE,"en",FALSE,FALSE,"092F5E","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif",TRUE,"0938B0","9CDFE4","6ED0D8","30BBE2",TRUE,"http://pbs.twimg.com/profile_images/786370671639162885/DotF77wB_normal.jpg","https://pbs.twimg.com/profile_images/786370671639162885/DotF77wB_normal.jpg","https://pbs.twimg.com/profile_banners/17214676/1400508111",FALSE,FALSE,NA,NA,NA,"79be10728abbda1a","https://api.twitter.com/1.1/geo/id/79be10728abbda1a.json","neighborhood","Bay Ridge","Bay Ridge, Brooklyn","US","United States","Polygon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI4MTRlOWJlZjQyMmViNjA1NWViNDdlZjEzYWZkZTc3NjZkZjU5YzQ4ZDNiODgxM2EwZjViYTBjOTZjNWI5ZjE4IiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNDUzMDMtMTA1OTgyMDk2Nzk5MDU2NjkxMy0wIn0=",100,"201811050000","201811190000"
