"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.place","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.quoted_status_id","results.quoted_status_id_str","results.possibly_sensitive","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.profile_banner_url","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.extended_tweet.full_text","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.quoted_status_id","results.retweeted_status.quoted_status.quoted_status_id_str","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.place.id","results.retweeted_status.quoted_status.place.url","results.retweeted_status.quoted_status.place.place_type","results.retweeted_status.quoted_status.place.name","results.retweeted_status.quoted_status.place.full_name","results.retweeted_status.quoted_status.place.country_code","results.retweeted_status.quoted_status.place.country","results.retweeted_status.quoted_status.place.bounding_box.type","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.possibly_sensitive","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.quoted_status_id","results.quoted_status.quoted_status_id_str","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.place.id","results.quoted_status.place.url","results.quoted_status.place.place_type","results.quoted_status.place.name","results.quoted_status.place.full_name","results.quoted_status.place.country_code","results.quoted_status.place.country","results.quoted_status.place.bounding_box.type","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Mon Nov 05 12:36:23 +0000 2018",1059424185464877056,"1059424185464877056","RT @32BJSEIU: Yesterday was a big day of canvassing, but we kept going today in Brooklyn! Volunteers and staff were out in Bay Ridge for @M…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,1180579062,"1180579062","Jay Greif","HendrixFreak","Brooklyn, NY","http://www.wattpad.com/hendrixdude","Hail Hendrix that the legendary @ellefsondavid, @metalchurchis1, and @KevinBurke20 are following me!  Man plans and God hates!","regular",FALSE,FALSE,430,74,52,6389,142263,"Thu Feb 14 23:29:00 +0000 2013",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0098B3","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_banners/1180579062/1536784108",FALSE,FALSE,NA,NA,NA,"Sun Nov 04 23:03:31 +0000 2018",1059219620295524352,"1059219620295524352","Yesterday was a big day of canvassing, but we kept going today in Brooklyn! Volunteers and staff were out in Bay Ri… https://t.co/sw3N5bDJrk","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,15,47,FALSE,FALSE,FALSE,"low","en",NA,NA,120342217,"120342217","32BJ SEIU","32BJSEIU","Up and Down the East Coast","http://www.seiu32bj.org","With 163,000 members in 11 states & the District of Columbia, 32BJ SEIU is the largest property services union in the country.","none",FALSE,FALSE,15434,3490,382,4528,23336,"Sat Mar 06 04:45:03 +0000 2010",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0084B4","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/684484851957903364/RYquCaci_normal.png","https://pbs.twimg.com/profile_images/684484851957903364/RYquCaci_normal.png","https://pbs.twimg.com/profile_banners/120342217/1386606424",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yesterday was a big day of canvassing, but we kept going today in Brooklyn! Volunteers and staff were out in Bay Ridge for @MaxRose4NY and @agounardes. https://t.co/wVxFWGYZJW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJkZTZiZjgxMmE2NTU2NjBiZmViYjk2MWUzZTk0Zjk5MDYzYjlhYmM1YzliYzdjMmY5NTE0ZTA1NjBlNmEzNWNhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDUwNTE0NDktMTA1OTMxMzA2MTk4OTk2MTcyNy0wIn0=",100,"201811050000","201811190000"
"Mon Nov 05 12:34:10 +0000 2018",1059423628415172608,"1059423628415172608","RT @MaxRose4NY: The weather's getting colder, the days are getting shorter, but not much else has changed. I'm spending the final days of t…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,1180579062,"1180579062","Jay Greif","HendrixFreak","Brooklyn, NY","http://www.wattpad.com/hendrixdude","Hail Hendrix that the legendary @ellefsondavid, @metalchurchis1, and @KevinBurke20 are following me!  Man plans and God hates!","regular",FALSE,FALSE,430,74,52,6389,142263,"Thu Feb 14 23:29:00 +0000 2013",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"0098B3","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_images/1038226868493668352/wsiOSu44_normal.jpg","https://pbs.twimg.com/profile_banners/1180579062/1536784108",FALSE,FALSE,NA,NA,NA,"Mon Nov 05 01:02:56 +0000 2018",1059249672085221376,"1059249672085221376","The weather's getting colder, the days are getting shorter, but not much else has changed. I'm spending the final d… https://t.co/bFm5NhnoD4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,20,65,FALSE,FALSE,FALSE,"low","en",NA,NA,892491627088011264,"892491627088011264","Max Rose","MaxRose4NY","Staten Island","http://www.maxroseforcongress.com","The proud Congressman-Elect for #NY11. Staten Islander, veteran, and massive fan of Pitch Perfect.","none",FALSE,TRUE,12467,361,175,294,1654,"Tue Aug 01 21:06:00 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_banners/892491627088011264/1501677969",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The weather's getting colder, the days are getting shorter, but not much else has changed. I'm spending the final days of this campaign the same way I've spent every other day - knocking doors. Today I got to walk with my good friends @MatthewTitone and @Michael_Cusick. https://t.co/Z3rESkk5r2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJkZTZiZjgxMmE2NTU2NjBiZmViYjk2MWUzZTk0Zjk5MDYzYjlhYmM1YzliYzdjMmY5NTE0ZTA1NjBlNmEzNWNhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDUwNTE0NDktMTA1OTMxMzA2MTk4OTk2MTcyNy0wIn0=",100,"201811050000","201811190000"
"Mon Nov 05 12:33:57 +0000 2018",1059423574451253248,"1059423574451253248","RT @Sharks2K20: Democrat House candidates in “Likely Republican” races (4/18)

🎖 NY-11 @MaxRose4NY
👩🏻‍🏫 NY-24 @dana_balter
👨🏼‍💼 NY-27 @Nate…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,26751457,"26751457","Victoria Gutowski","vgutowski","Traverse City, MI",NA,"Freedom of speech, freedom of the press, right of assembly and separation of church and state are under 🔥. I'm mad as hell and not going to take it any more.","none",FALSE,FALSE,313,444,4,2936,5835,"Thu Mar 26 13:44:11 +0000 2009",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1051544643719090176/oUmgW-BC_normal.jpg","https://pbs.twimg.com/profile_images/1051544643719090176/oUmgW-BC_normal.jpg","https://pbs.twimg.com/profile_banners/26751457/1487848946",TRUE,FALSE,NA,NA,NA,"Sun Sep 09 17:11:01 +0000 2018",1038837191420600320,"1038837191420600321","Democrat House candidates in “Likely Republican” races (4/18)

🎖 NY-11 @MaxRose4NY
👩🏻‍🏫 NY-24 @dana_balter
👨🏼‍💼 NY-… https://t.co/qpwnVPhdlT","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,1038837188530761728,"1038837188530761728",980941053363662848,"980941053363662848","Sharks2K20",NA,NA,NA,FALSE,0,1,12,13,FALSE,FALSE,NA,"low","en",NA,NA,980941053363662848,"980941053363662848","sharks","Sharks2K20","the very deep state","https://www.theatlantic.com/science/archive/2018/01/the-president-jumps-the-shark/550994/","species of cartilaginous fishes of predatory habit; #NeverTrump, unless he’s for lunch","none",FALSE,FALSE,22208,22778,8,24961,3432,"Mon Apr 02 22:52:26 +0000 2018",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1041153568512901120/6qKz_Ype_normal.jpg","https://pbs.twimg.com/profile_images/1041153568512901120/6qKz_Ype_normal.jpg","https://pbs.twimg.com/profile_banners/980941053363662848/1534105016",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Democrat House candidates in “Likely Republican” races (4/18)

🎖 NY-11 @MaxRose4NY
👩🏻‍🏫 NY-24 @dana_balter
👨🏼‍💼 NY-27 @Nate_McMurray
👩🏻‍💼 OH-10 @GasperforOH10
👩🏻‍💼 OH-14 @BetsyRaderOH
👩🏼‍💼 PA-14 @Boerio4Congress
👨🏻‍💼 TX-02 @toddlitton
🎖 TX-21 @JosephKopser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJkZTZiZjgxMmE2NTU2NjBiZmViYjk2MWUzZTk0Zjk5MDYzYjlhYmM1YzliYzdjMmY5NTE0ZTA1NjBlNmEzNWNhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDUwNTE0NDktMTA1OTMxMzA2MTk4OTk2MTcyNy0wIn0=",100,"201811050000","201811190000"
"Mon Nov 05 12:30:19 +0000 2018",1059422659224784896,"1059422659224784896","RT @courtneycgross: The turnout to canvass for @MaxRose4NY on #statenisland this morning is pretty huge. We are told there are enough volun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,913819939991105536,"913819939991105544","Theresa DeRiso","tmpderiso","Rhode Island, USA",NA,"Christian, Mom, Reader, Yogini. Tweets are my own.","none",FALSE,FALSE,93,219,0,15111,11182,"Fri Sep 29 17:37:06 +0000 2017",NA,NA,FALSE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"19CF86","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/957956412453408768/BUrR-eoc_normal.jpg","https://pbs.twimg.com/profile_images/957956412453408768/BUrR-eoc_normal.jpg","https://pbs.twimg.com/profile_banners/913819939991105544/1517229627",FALSE,FALSE,NA,NA,NA,"Sat Nov 03 16:17:20 +0000 2018",1058755011444961280,"1058755011444961280","The turnout to canvass for @MaxRose4NY on #statenisland this morning is pretty huge. We are told there are enough v… https://t.co/ptI6laTwIJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,70,613,2276,FALSE,FALSE,FALSE,"low","en",NA,NA,30256559,"30256559","Courtney Gross","courtneycgross","NYC","http://www.ny1.com/","Political reporter at NY1 News. Interested in all things NYC. DM me with tips.","none",FALSE,TRUE,10182,1291,364,507,7055,"Fri Apr 10 16:51:18 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"009999","EEEEEE","EFEFEF","333333",TRUE,"http://pbs.twimg.com/profile_images/720442040643887105/JZ9CwOdX_normal.jpg","https://pbs.twimg.com/profile_images/720442040643887105/JZ9CwOdX_normal.jpg","https://pbs.twimg.com/profile_banners/30256559/1459993546",FALSE,FALSE,NA,NA,NA,"00c55f041e27dc51","https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json","city","Staten Island","Staten Island, NY","US","United States","Polygon","The turnout to canvass for @MaxRose4NY on #statenisland this morning is pretty huge. We are told there are enough volunteers to canvass the whole island https://t.co/wCEgQtbhR4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJkZTZiZjgxMmE2NTU2NjBiZmViYjk2MWUzZTk0Zjk5MDYzYjlhYmM1YzliYzdjMmY5NTE0ZTA1NjBlNmEzNWNhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDUwNTE0NDktMTA1OTMxMzA2MTk4OTk2MTcyNy0wIn0=",100,"201811050000","201811190000"
