"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.quoted_status_id","results.quoted_status_id_str","results.possibly_sensitive","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.user.profile_banner_url","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.possibly_sensitive","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.extended_tweet.full_text","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.place","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.place","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.possibly_sensitive","results.quoted_status.quoted_status_id","results.quoted_status.quoted_status_id_str","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Wed Nov 07 03:05:34 +0000 2018",1060005311019331584,"1060005311019331584","RT @justgngr: and Max Rose flips NY-11!! congrats to @MaxRose4NY on this Dem flip!","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,65198865,"65198865","Herostratus","Herostratus356",NA,NA,NA,"none",FALSE,FALSE,208,2006,7,16223,28206,"Wed Aug 12 23:24:45 +0000 2009",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/2364136705/qfz9gc4r0fk2n5k04enm_normal.jpeg","https://pbs.twimg.com/profile_images/2364136705/qfz9gc4r0fk2n5k04enm_normal.jpeg",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:03:31 +0000 2018",1060004794729938944,"1060004794729938944","and Max Rose flips NY-11!! congrats to @MaxRose4NY on this Dem flip!","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,1060004793496862720,"1060004793496862720",432942325,"432942325","justgngr",NA,NA,NA,FALSE,0,1,1,0,FALSE,FALSE,"low","en",NA,NA,NA,432942325,"432942325","Just Ginger","justgngr","Boston, MA","http://justgngr.wordpress.com","North of Mason-Dixon. Plastic, Reconstructive, & Hand Surgery + public health professional by day, blunt & judgmental #ginger 24/7. lover of all things #wine","none",FALSE,FALSE,1851,1762,40,40855,29474,"Fri Dec 09 23:36:26 +0000 2011",NA,NA,TRUE,"en",FALSE,FALSE,"1D1D1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",TRUE,"0D47DB","FFFFFF","252429","666666",TRUE,"http://pbs.twimg.com/profile_images/654448227790360576/B8mRV4Jw_normal.jpg","https://pbs.twimg.com/profile_images/654448227790360576/B8mRV4Jw_normal.jpg","https://pbs.twimg.com/profile_banners/432942325/1530525978",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1YWJhNTk2NWJlNWEyZGZhNTY2NjA5ZTVkNjU1YWY3OGM1OWE0ZjRjY2RhY2EyYzNkMTA4MjQxNThkMjE5ZjhhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA0NTYtMTA2MDAwNTE1MDk5ODM4ODc0MC0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:05:34 +0000 2018",1060005310734184448,"1060005310734184448",".@dandonovan_ny just conceded to @MaxRose4NY !!! Staten Island #BlueWave","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,109420845,"109420845","John M Blasco","JBlascoNYC","Alphabet City, NY",NA,"he/they #Queer 🌈 #Latino 🇵🇷 #Gaymer 🎮 Director of Community Outreach for @CarlinaRivera. Member of @coda_les. All tweets & opinions are my own.","none",FALSE,FALSE,1583,2535,37,9880,13306,"Fri Jan 29 00:34:05 +0000 2010",NA,NA,TRUE,"en",FALSE,FALSE,"BADFCD","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif",FALSE,"FF0000","F2E195","FFF7CC","0C3E53",TRUE,"http://pbs.twimg.com/profile_images/1070344742775545859/zRI8MjEl_normal.jpg","https://pbs.twimg.com/profile_images/1070344742775545859/zRI8MjEl_normal.jpg",FALSE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/109420845/1544024354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1YWJhNTk2NWJlNWEyZGZhNTY2NjA5ZTVkNjU1YWY3OGM1OWE0ZjRjY2RhY2EyYzNkMTA4MjQxNThkMjE5ZjhhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA0NTYtMTA2MDAwNTE1MDk5ODM4ODc0MC0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:05:33 +0000 2018",1060005305709486080,"1060005305709486086","RT @MaxRose4NY: One thing I learned in Afghanistan is that you’ve gotta fight like hell to make things better. And that’s exactly what I’m…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,2624617192,"2624617192","S.E DC Playboy","black_shogxn","DC-ATL","http://www.instagram.com/black_shogxn","#BlackLivesMatter Poli Sci major|DC|1867|Morehouse 涅槃","none",FALSE,FALSE,1058,1413,21,75375,56464,"Fri Jun 20 03:42:09 +0000 2014",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1067612191229124609/E3K9GBn7_normal.jpg","https://pbs.twimg.com/profile_images/1067612191229124609/E3K9GBn7_normal.jpg",TRUE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2624617192/1544119247",NA,NA,NA,NA,NA,NA,NA,NA,"Tue Oct 23 14:00:54 +0000 2018",1054734413156749312,"1054734413156749313","One thing I learned in Afghanistan is that you’ve gotta fight like hell to make things better. And that’s exactly w… https://t.co/jCoS1ic0Ff","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,93,387,1099,FALSE,FALSE,"low","en",FALSE,NA,NA,892491627088011264,"892491627088011264","Max Rose","MaxRose4NY","Staten Island","http://www.maxroseforcongress.com","The proud Congressman-Elect for #NY11. Staten Islander, veteran, and massive fan of Pitch Perfect.","none",FALSE,TRUE,12467,361,175,294,1654,"Tue Aug 01 21:06:00 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_banners/892491627088011264/1501677969",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"One thing I learned in Afghanistan is that you’ve gotta fight like hell to make things better. And that’s exactly what I’m gonna do for the people of Staten Island and South Brooklyn. https://t.co/bKK7kkMd5I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1YWJhNTk2NWJlNWEyZGZhNTY2NjA5ZTVkNjU1YWY3OGM1OWE0ZjRjY2RhY2EyYzNkMTA4MjQxNThkMjE5ZjhhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA0NTYtMTA2MDAwNTE1MDk5ODM4ODc0MC0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:05:32 +0000 2018",1060005303427588096,"1060005303427588097","RT @MollyJongFast: Bravo @HoulahanForPa !!!!! And congratulations @MaxRose4NY !!!!!!!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,999036670274977792,"999036670274977792","🐾Antisexist Watchdog🐾","AntisexistW","Seattle, WA",NA,"I woof at any sexist tweets. They have no place in our society. This applies to every gender. R/T doesn't always = support. Photo Erica Tcogoeva","none",FALSE,FALSE,419,770,2,9847,19472,"Tue May 22 21:17:58 +0000 2018",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1060713435841814528/QX-Z1HcH_normal.jpg","https://pbs.twimg.com/profile_images/1060713435841814528/QX-Z1HcH_normal.jpg",TRUE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/999036670274977792/1527025351",NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:03:22 +0000 2018",1060004755907493888,"1060004755907493889","Bravo @HoulahanForPa !!!!! And congratulations @MaxRose4NY !!!!!!!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,4,13,137,FALSE,FALSE,"low","en",NA,NA,NA,14298769,"14298769","Molly Jong-Fast","MollyJongFast","George Soros' basement ","http://www.mollyjongfast.com","is irritated left of center, soulless ginger, feminist, novelist & married to @mattgreenfield etc and @arenasummit","none",FALSE,TRUE,142476,4774,1083,564681,125252,"Fri Apr 04 01:41:30 +0000 2008",NA,NA,TRUE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme16/bg.gif","https://abs.twimg.com/images/themes/theme16/bg.gif",FALSE,"9266CC","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/1062424029359947776/ek4TBeVx_normal.jpg","https://pbs.twimg.com/profile_images/1062424029359947776/ek4TBeVx_normal.jpg","https://pbs.twimg.com/profile_banners/14298769/1525384512",FALSE,FALSE,NA,NA,NA,"01a9a39529b27f36","https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","city","Manhattan","Manhattan, NY","US","United States","Polygon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1YWJhNTk2NWJlNWEyZGZhNTY2NjA5ZTVkNjU1YWY3OGM1OWE0ZjRjY2RhY2EyYzNkMTA4MjQxNThkMjE5ZjhhIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA0NTYtMTA2MDAwNTE1MDk5ODM4ODc0MC0wIn0=",100,"201811050000","201811190000"
