"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.quoted_status_id","results.quoted_status_id_str","results.possibly_sensitive","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.user.profile_banner_url","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.place","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.extended_tweet.full_text","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.quoted_status_id","results.retweeted_status.quoted_status.quoted_status_id_str","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.place.id","results.retweeted_status.quoted_status.place.url","results.retweeted_status.quoted_status.place.place_type","results.retweeted_status.quoted_status.place.name","results.retweeted_status.quoted_status.place.full_name","results.retweeted_status.quoted_status.place.country_code","results.retweeted_status.quoted_status.place.country","results.retweeted_status.quoted_status.place.bounding_box.type","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.contributors","results.quoted_status.quoted_status_id","results.quoted_status.quoted_status_id_str","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.possibly_sensitive","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.place.id","results.quoted_status.place.url","results.quoted_status.place.place_type","results.quoted_status.place.name","results.quoted_status.place.full_name","results.quoted_status.place.country_code","results.quoted_status.place.country","results.quoted_status.place.bounding_box.type","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Wed Nov 07 17:42:59 +0000 2018",1060226118437941248,"1060226118437941248","RT @TeamPelosi: Congratulations U.S. Representative-Elect @MaxRose4NY! You answered the call to service and your constituents agreed with y…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,874964580706811904,"874964580706811904","joel crawford","joelcra61682877","Australia",NA,"I am interested in people,Music, Art, sport and politics of the world. I also do much in helping others!@do not have the time of day for Trump.","none",FALSE,FALSE,3812,4999,3,29262,29455,"Wed Jun 14 12:19:46 +0000 2017",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/920732140513325056/G8lJp6dX_normal.jpg","https://pbs.twimg.com/profile_images/920732140513325056/G8lJp6dX_normal.jpg",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 08:22:46 +0000 2018",1060085135775690752,"1060085135775690754","Congratulations U.S. Representative-Elect @MaxRose4NY! You answered the call to service and your constituents agree… https://t.co/phsPs6RvGe","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,9,179,433,FALSE,FALSE,FALSE,"low","en",NA,NA,2461810448,"2461810448","Nancy Pelosi","TeamPelosi","San Francisco","http://pelosiforcongress.org","Organize for a better future. Mobilize like never before. Inspire others to get involved. And never lose faith. Tweets from Nancy signed -NP.","none",FALSE,TRUE,109655,6622,658,798,4414,"Thu Apr 24 15:17:41 +0000 2014",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/978983398231351296/i_dVcde2_normal.jpg","https://pbs.twimg.com/profile_images/978983398231351296/i_dVcde2_normal.jpg","https://pbs.twimg.com/profile_banners/2461810448/1535144957",TRUE,FALSE,NA,NA,NA,"Congratulations U.S. Representative-Elect @MaxRose4NY! You answered the call to service and your constituents agreed with your vision to reduce health care costs and tackle gun violence with common sense legislation. I look forward to working with you #ForThePeople. –NP #NY11 https://t.co/JwtIQbKxPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1MzExNzBlYTNhOWU0MDA3ODM5ZDM2YzhkMWFiZWE5YjU2ZjNkMWFkNWQyNDE2MzcxZmZjNzZiMjYxMzFjMzBiIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcxNjU3NDMtMTA2MDIxNDcyNTc3NzI2MDU0My0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 17:42:48 +0000 2018",1060226074238427136,"1060226074238427137","RT @stuloeser: I'm with @bradlander on this one. Having had a huge hand in helping steer both @agounardes &amp; @MaxRose4NY to victories few fo…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,"low","en",1060161410678829056,"1060161410678829056",NA,427951650,"427951650","(((Adrian Benepe)))","Adrian_Benepe","New York, NY",NA,"Senior executive who has spent his career in government and non-profits working on parks. Proud #libtard. Opinions my own; retweets not necessarily endorsement.","none",FALSE,FALSE,3922,1996,267,40058,139099,"Sun Dec 04 05:02:48 +0000 2011",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/450434720149413890/VtLaEZEN_normal.jpeg","https://pbs.twimg.com/profile_images/450434720149413890/VtLaEZEN_normal.jpeg",TRUE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/427951650/1408334614",NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 15:25:02 +0000 2018",1060191403681218560,"1060191403681218561","I'm with @bradlander on this one. Having had a huge hand in helping steer both @agounardes &amp; @MaxRose4NY to victori… https://t.co/fykxVEfHLu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,2,12,38,FALSE,FALSE,FALSE,"low","en",1060161410678829056,"1060161410678829056",59351766,"59351766","Stu Loeser","stuloeser","Alongside @JessLoeser","http://www.stuloeser.com","Ex-@MikeBloomberg @SenSchumer chief spokesman who leads media strategy/venture firm StuLoeser&Co. Once got Putin to headline a gas station opening on 10th Ave.","none",FALSE,FALSE,9251,7478,205,5793,16833,"Thu Jul 23 03:41:58 +0000 2009",NA,NA,FALSE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif",FALSE,"F58EA8","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/917874354830032896/L1b6Eziy_normal.jpg","https://pbs.twimg.com/profile_images/917874354830032896/L1b6Eziy_normal.jpg","https://pbs.twimg.com/profile_banners/59351766/1507660998",FALSE,FALSE,NA,NA,NA,"I'm with @bradlander on this one. Having had a huge hand in helping steer both @agounardes &amp; @MaxRose4NY to victories few foresaw at the start, hardcore punk musician / Councilman @JustinBrannan had proven to be a MAJOR force in southern Brooklyn &amp; beyond #KingofBayRidge https://t.co/AeoAMbcFRA","Wed Nov 07 13:25:51 +0000 2018",1060161410678829056,"1060161410678829056","Thank you @JustinBrannan for leading the way in Southern Brooklyn, with a progressive &amp; inclusive vision, great pra… https://t.co/NAuufpRjPy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1060149261134893056,"1060149261134893058",TRUE,0,5,16,93,FALSE,FALSE,FALSE,"low","en",19170880,"19170880","Brad Lander","bradlander","Brooklyn, NY","http://www.bradlander.com","NYC Council Member. Deputy Leader for Policy. Chair @LocalProgress. Lucky husband of @barnettem. Park Slope dad. Trying to help save our democracy & my sanity.","none",FALSE,FALSE,24000,2785,648,11639,28524,"Mon Jan 19 03:55:13 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/950692768392740866/PLgjQVi__normal.jpg","https://pbs.twimg.com/profile_images/950692768392740866/PLgjQVi__normal.jpg","https://pbs.twimg.com/profile_banners/19170880/1479679359",TRUE,FALSE,NA,NA,NA,"011add077f4d2da3","https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json","city","Brooklyn","Brooklyn, NY","US","United States","Polygon","Thank you @JustinBrannan for leading the way in Southern Brooklyn, with a progressive &amp; inclusive vision, great pragmatic organizing &amp; hard work, and for keeping us laughing along the way. https://t.co/GXMjSAo6mn","https://t.co/AeoAMbcFRA","https://twitter.com/bradlander/status/1060161410678829056","twitter.com/bradlander/sta…","Wed Nov 07 13:25:51 +0000 2018",1060161410678829056,"1060161410678829056","Thank you @JustinBrannan for leading the way in Southern Brooklyn, with a progressive &amp; inclusive vision, great pra… https://t.co/NAuufpRjPy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1060149261134893056,"1060149261134893058",TRUE,0,5,16,93,FALSE,FALSE,FALSE,"low","en",19170880,"19170880","Brad Lander","bradlander","Brooklyn, NY","http://www.bradlander.com","NYC Council Member. Deputy Leader for Policy. Chair @LocalProgress. Lucky husband of @barnettem. Park Slope dad. Trying to help save our democracy & my sanity.","none",FALSE,FALSE,24000,2785,648,11639,28524,"Mon Jan 19 03:55:13 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/950692768392740866/PLgjQVi__normal.jpg","https://pbs.twimg.com/profile_images/950692768392740866/PLgjQVi__normal.jpg","https://pbs.twimg.com/profile_banners/19170880/1479679359",TRUE,FALSE,NA,NA,NA,"011add077f4d2da3","https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json","city","Brooklyn","Brooklyn, NY","US","United States","Polygon","Thank you @JustinBrannan for leading the way in Southern Brooklyn, with a progressive &amp; inclusive vision, great pragmatic organizing &amp; hard work, and for keeping us laughing along the way. https://t.co/GXMjSAo6mn","https://t.co/AeoAMbcFRA","https://twitter.com/bradlander/status/1060161410678829056","twitter.com/bradlander/sta…",NA,"eyJhdXRoZW50aWNpdHkiOiI1MzExNzBlYTNhOWU0MDA3ODM5ZDM2YzhkMWFiZWE5YjU2ZjNkMWFkNWQyNDE2MzcxZmZjNzZiMjYxMzFjMzBiIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcxNjU3NDMtMTA2MDIxNDcyNTc3NzI2MDU0My0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 17:41:34 +0000 2018",1060225761624424448,"1060225761624424450","@WillBredderman @jonyedin @SR_spatial @MaxRose4NY The difference in SI was ~1200 votes. Grass roots groups have str… https://t.co/m1BHHdkaBE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,1060173741337051136,"1060173741337051137",570085943,"570085943","WillBredderman",NA,NA,NA,FALSE,0,0,0,1,FALSE,FALSE,"low","en",NA,NA,FALSE,826804454712365056,"826804454712365056","SIWomenWhoMarch","SIWomenWhoMarch","Staten Island, New York, USA","http://www.siwwm.org","We are Staten Island Women Who March, a grass roots group representing progressive interests in NYC's red borough. #mystatenIsland #siwomenwhomarch #makesigreat","none",FALSE,FALSE,264,400,3,729,1160,"Wed Feb 01 14:48:38 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"FF691F","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/1060699645159096321/FY3VBNit_normal.jpg","https://pbs.twimg.com/profile_images/1060699645159096321/FY3VBNit_normal.jpg",FALSE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/826804454712365056/1537525158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@WillBredderman @jonyedin @SR_spatial @MaxRose4NY The difference in SI was ~1200 votes. Grass roots groups have strong indicators on which precincts had higher than past turnout rates. https://t.co/HKXnYkTUzo","eyJhdXRoZW50aWNpdHkiOiI1MzExNzBlYTNhOWU0MDA3ODM5ZDM2YzhkMWFiZWE5YjU2ZjNkMWFkNWQyNDE2MzcxZmZjNzZiMjYxMzFjMzBiIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcxNjU3NDMtMTA2MDIxNDcyNTc3NzI2MDU0My0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 17:41:31 +0000 2018",1060225749817417728,"1060225749817417736","RT @MaxRose4NY: The story of this country has always been that no matter our differences, no matter the challenges in our way -- we do what…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,3387477503,"3387477503","damon","drrose610",NA,NA,"if you’re reading this you should probably go to my tweets bc they’re way funnier than this bio","none",FALSE,FALSE,203,519,2,9984,12645,"Wed Jul 22 15:31:08 +0000 2015",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1022365242549039104/dWG7ySH2_normal.jpg","https://pbs.twimg.com/profile_images/1022365242549039104/dWG7ySH2_normal.jpg",TRUE,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/3387477503/1532585844",NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 15:12:21 +0000 2018",1060188210112970752,"1060188210112970753","The story of this country has always been that no matter our differences, no matter the challenges in our way -- we… https://t.co/bMqvHDZobp","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,140,239,1267,FALSE,FALSE,NA,"low","en",NA,NA,892491627088011264,"892491627088011264","Max Rose","MaxRose4NY","Staten Island","http://www.maxroseforcongress.com","The proud Congressman-Elect for #NY11. Staten Islander, veteran, and massive fan of Pitch Perfect.","none",FALSE,TRUE,12467,361,175,294,1654,"Tue Aug 01 21:06:00 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg","https://pbs.twimg.com/profile_banners/892491627088011264/1501677969",TRUE,FALSE,NA,NA,NA,"The story of this country has always been that no matter our differences, no matter the challenges in our way -- we do what others say is impossible. It has never been about what party you are -- we put country first.

Thank you #NY11. Now, it’s time to get to work.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1MzExNzBlYTNhOWU0MDA3ODM5ZDM2YzhkMWFiZWE5YjU2ZjNkMWFkNWQyNDE2MzcxZmZjNzZiMjYxMzFjMzBiIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcxNjU3NDMtMTA2MDIxNDcyNTc3NzI2MDU0My0wIn0=",100,"201811050000","201811190000"
