"x"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"@MaxRose4NY is fiiiiine 😍! 
He had the best campaign team ever, I couldn’t walk a few blocks without humans my age… https://t.co/ngwnpaxBYs"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
".@MaxRose4NY goes to #Washington. Go give 'em hell #MaxRose"
"#maxrose Congratulations"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"RT @gilvarry: Staten Island flipped blue baby! Thank you @MaxRose4NY for your passion. #maxrose #NY11"
"Proud to have #canvassed  in #StatenIsland where #maxrose just won!!"
"So proud to be from Staten Island today! 🌊😂💙🇺🇸 @billyeichner #maxrose #Midterm2018  #StatenIsland 👏🏻👏🏻👏🏻👏🏻"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @NaomiMyjoy17: MAX ROSE!!!!!!! @MaxRose4NY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #MaxRoseForCongress #MaxRose #Stat…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"First race I ever canvassed in just won a major upset. DEMOCRACY IS DOPE. #teammax #maxrose #MidtermsElections2018… https://t.co/OA3PPcCbZQ"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"Woohoo! - #Democrat upsets incumbent #DanDonovan to win #StatenIsland #House seat https://t.co/tMfOP2i97t via @nypmetro"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"MAX ROSE!!!!!!! @MaxRose4NY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #MaxRoseForCongress #MaxRose… https://t.co/qc3FqxW3LC"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"If you know anything about Staten Island, then you would know what a HUGEEEEE deal a Dem winning there is. #electionday #maxrose"
"RT @RitaCosby: What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win #Elections201…"
"What do YOU make of this these big #Democratic wins in #NY and #NJ? #Democrats #Gillibrand &amp; #MaxRose also win… https://t.co/aBlRx8cAxG"
"RT @mog7546: #Democrats score SHOCKING UPSET in NY-11 -- #DanDonovan loses to #MaxRose 

#MOG
#MAGA
#NewYork
https://t.co/yJ6TQwMDu9"
"@joelmsiegel As a Staten Islander, my home was canvassed no less than three times in recent weeks by @MaxRose4NY vo… https://t.co/V9VBkVrOgv"
"No way Donovan comes back from this. To think, if ""The Godfather"" Michael Grimm hadn't broken the law, ""The Magiste… https://t.co/1v6n5npqHg"
"Staten Island flipped blue baby! Thank you @MaxRose4NY for your passion. #maxrose #NY11"
"RT @jennhsu: Democrat #MaxRose wins in New York's 11th congressional district (Staten Island and a bit of south Brooklyn) https://t.co/ZuYo…"
"#maxrose #ny11 #bluewave Pic of my oldest with Max; he has spent every weekend since September campaigning for him.… https://t.co/PjNoEYDgDz"
"RT @jennhsu: Democrat #MaxRose wins in New York's 11th congressional district (Staten Island and a bit of south Brooklyn) https://t.co/ZuYo…"
"US networks reporting Dem. #MaxRose has defeated Rep. #DanDonovan in 11th district which covers Staten Island &amp; par… https://t.co/JyHff4Dgca"
"RT @jennhsu: Democrat #MaxRose wins in New York's 11th congressional district (Staten Island and a bit of south Brooklyn) https://t.co/ZuYo…"
"yea! for #MaxRose but fuck.. TedCruz, disgusting human being, is projected winning in Texas.. thank you… https://t.co/hP1wgxLZUh"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"RT @jennhsu: Democrat #MaxRose wins in New York's 11th congressional district (Staten Island and a bit of south Brooklyn) https://t.co/ZuYo…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"Proud to be from #StatenIsland. #maxrose #NY11 #myhometown #BlueWaveVoter"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"I might take the ferry to Staten Island now. #maxrose #ElectionNight"
"MAX ROSE WINS! #district11 #maxrose @MaxRose4NY so happy!"
"WAY TO FUCKING GO #STATENISLAND!!! #MaxRose #ElectionNight"
"Wooohooo! We love ❤️ you #STATENISLAND congrats #MAXROSE flipped it #bluewave  “Max Rose reached out to a lot of Re… https://t.co/urkjab0Ht6"
"RT @coachantonionyc: Wooohooo! We love ❤️ you #STATENISLAND #MAXROSE flipped it #bluewave  “Max Rose reached out to a lot of Republicans on…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"Democrat #MaxRose wins in New York's 11th congressional district (Staten Island and a bit of south Brooklyn) https://t.co/ZuYogDOR7u"
"Wow, @MaxRose4NY won NY-11 Congressional district which includes all of Staten Island. As an Island native, I did n… https://t.co/yoROp32Cp1"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"Thank you @ChristmanBowers and all who worked to defeat disgusting #DanDonovan who refused to indict Eric Garner’s… https://t.co/QR9zMBSopP"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"#maxrose takes it!  And it smells so sweet!"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"@dandonovan_ny @realDonaldTrump @nypmetro Thank you #NY11! You #MAGA on #ElectionNight!
Too bad #DanDonovan was tar… https://t.co/n5HKPQnI4R"
"RT @mog7546: #Democrats score SHOCKING UPSET in NY-11 -- #DanDonovan loses to #MaxRose 

#MOG
#MAGA
#NewYork
https://t.co/yJ6TQwMDu9"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"#Democrats score SHOCKING UPSET in NY-11 -- #DanDonovan loses to #MaxRose 

#MOG
#MAGA
#NewYork
https://t.co/yJ6TQwMDu9"
"#BlueWave just hit #StatenIsland 

#MaxRose"
"@MaxRose4NY yes!!!! Wooohoo #maxrose #NY11 https://t.co/meCit0ZJGf"
"SO PROUD OF STATEN ISLAND!!!!!!! #MaxRose"
"Welcome back to the rest of the boroughs good graces Staten Island! Welcome back. The gasp that MSNBC panel let out… https://t.co/u6O4U5dXSu"
"@mikememoli I’m thrilled all of NYC is united v trump, thank you Staten Island voters! We’re excited to see what th… https://t.co/IhMEodyjEI"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
"Wooohooo! We love ❤️ you #STATENISLAND #MAXROSE flipped it #bluewave  “Max Rose reached out to a lot of Republicans… https://t.co/P46fmm2zPY"
"Wooohooo! We love ❤️ you #STATENISLAND #MAXROSE flipped it #bluewave  “Max Rose reached out to a lot of Republicans… https://t.co/62knxNlvbC"
"Staten Island became a little less terrible tonight.#NY11 #MaxRose"
"RT @maramcewin: Congratulations Max Rose in Staten Island has FLIPPED the district BLUE 💙🗳🌊

We have 1 Republican Congressional Districts i…"
