"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.possibly_sensitive","results.quoted_status_id","results.quoted_status_id_str","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.profile_banner_url","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.extended_tweet.full_text","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.place.id","results.retweeted_status.quoted_status.place.url","results.retweeted_status.quoted_status.place.place_type","results.retweeted_status.quoted_status.place.name","results.retweeted_status.quoted_status.place.full_name","results.retweeted_status.quoted_status.place.country_code","results.retweeted_status.quoted_status.place.country","results.retweeted_status.quoted_status.place.bounding_box.type","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.retweeted_status.extended_tweet.full_text","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.possibly_sensitive","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.place.id","results.quoted_status.place.url","results.quoted_status.place.place_type","results.quoted_status.place.name","results.quoted_status.place.full_name","results.quoted_status.place.country_code","results.quoted_status.place.country","results.quoted_status.place.bounding_box.type","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Wed Nov 07 03:07:43 +0000 2018",1060005849874264064,"1060005849874264064","Proud to support @MaxRose4NY, ran an excellent campaign and will represent my town with honor and integrity!!! Congrats!","<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,3,FALSE,FALSE,"low","en",NA,NA,NA,24978459,"24978459","Rob Mulligan","MulliganRob","Staten Island, NY","http://www.mulliganfitness.com","Diehard NYJ fan. NSCA Certified Strength and Conditioning Coach, fitness blogger. I like to lift heavy things. @mulliganfitness","none",FALSE,FALSE,224,352,13,75,6450,"Tue Mar 17 23:18:31 +0000 2009",NA,NA,FALSE,"en",FALSE,FALSE,"4A913C","http://abs.twimg.com/images/themes/theme7/bg.gif","https://abs.twimg.com/images/themes/theme7/bg.gif",TRUE,"4A913C","6ED95B","43A854","62286E",FALSE,"http://pbs.twimg.com/profile_images/591569292254019585/5wJ1HBNb_normal.jpg","https://pbs.twimg.com/profile_images/591569292254019585/5wJ1HBNb_normal.jpg","https://pbs.twimg.com/profile_banners/24978459/1429876132",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1ZWZjZjdlNGY3Y2Q3MTgwYTM5OWRmNTFhMzdjOGRkMjI2YTk2ZWU3YTJkOWRlNzI2MDk5Mzc1NDQzZjE2ZmNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA3MDctMTA2MDAwNTY5OTQ5NTg0NTg4OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:07:43 +0000 2018",1060005849018572800,"1060005849018572800","NY1 PROJECTION: Democrat @MaxRose4NY is the projected winner of the 11th congressional district for #StatenIsland a… https://t.co/YXNM0KmDDw","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,5,27,103,FALSE,FALSE,"low","en",FALSE,NA,NA,43425975,"43425975","Spectrum News NY1","NY1","New York City","http://www.ny1.com","Spectrum News NY1 is a 24-hr news network in NYC. @NY1 is on Facebook (NY1News), Instagram (NY1) and Snapchat (NY1News).","none",FALSE,TRUE,446539,93,4230,1416,97372,"Fri May 29 22:37:45 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"19334C","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"17324D","FFFFFF","DAE4EE","000000",TRUE,"http://pbs.twimg.com/profile_images/834494355712966662/yLFVss5n_normal.jpg","https://pbs.twimg.com/profile_images/834494355712966662/yLFVss5n_normal.jpg","https://pbs.twimg.com/profile_banners/43425975/1526580308",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY1 PROJECTION: Democrat @MaxRose4NY is the projected winner of the 11th congressional district for #StatenIsland and southern #Brooklyn, unseating @dandonovan_ny. #NY1Politics https://t.co/VaQN5pyIrR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1ZWZjZjdlNGY3Y2Q3MTgwYTM5OWRmNTFhMzdjOGRkMjI2YTk2ZWU3YTJkOWRlNzI2MDk5Mzc1NDQzZjE2ZmNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA3MDctMTA2MDAwNTY5OTQ5NTg0NTg4OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:07:42 +0000 2018",1060005846162255872,"1060005846162255873","RT @justinhendrix: Wooooooooooot!!!! Congratulations Congressman @MaxRose4NY! https://t.co/FC1Fq1vClJ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,"low","en",FALSE,1060004572834467840,"1060004572834467840",805080540114128896,"805080540114128896","Harley's Momma 🌊🌊🌊🌊🌈🐦🐧🐝🐋🐶🐺🐇🍃🌞","s_2_th_honda","Texas, USA",NA,"Now is the time for all good people to come to aid of their country. Women will fix this! #UniteBlue #VoteBlueNoMatterWho #BlueWave2018 #RussianHacking 🇺🇸","none",FALSE,FALSE,4201,4117,7,247280,96022,"Sat Dec 03 16:05:33 +0000 2016",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1031158448971493376/zcwiqYrR_normal.jpg","https://pbs.twimg.com/profile_images/1031158448971493376/zcwiqYrR_normal.jpg","https://pbs.twimg.com/profile_banners/805080540114128896/1535315989",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:04:59 +0000 2018",1060005164013314048,"1060005164013314048","Wooooooooooot!!!! Congratulations Congressman @MaxRose4NY! https://t.co/FC1Fq1vClJ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1060004572834467840,"1060004572834467840",TRUE,0,1,9,71,FALSE,FALSE,FALSE,"low","en",19750159,"19750159","Justin Hendrix","justinhendrix","NYC",NA,"Brooklyn, emerging media & technology, NYC Media Lab, formerly at The Economist. Opinions mine. Not a journalist. #MarchForTruth #HackTheBan #ConfrontCorruption","none",FALSE,TRUE,72130,5203,1546,82643,22130,"Fri Jan 30 02:39:03 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif",FALSE,"D82B2B","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/690362059062669312/xaGRok6C_normal.jpg","https://pbs.twimg.com/profile_images/690362059062669312/xaGRok6C_normal.jpg","https://pbs.twimg.com/profile_banners/19750159/1487691137",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:02:38 +0000 2018",1060004572834467840,"1060004572834467840","#NY11: Max Rose (D) defeats Rep. Daniel Donovan (R). Dem PICKUP. This district voted 53%-44% for Trump in 2016 and… https://t.co/WmTfJoEpfE","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,21,660,1680,FALSE,FALSE,"low","en",NA,74820061,"74820061","Dave Wasserman","Redistrict","Washington, DC","http://cookpolitical.com/about/staff/david-wasserman","U.S. House editor of the nonpartisan @CookPolitical Report & @FiveThirtyEight/@NBCNews contributor. Nerd for maps, data & bluegrass http://goo.gl/lbCs0","none",FALSE,TRUE,155578,931,4340,1014,11949,"Wed Sep 16 19:50:43 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"0084B4","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/532917280/dixville_notch_normal.jpg","https://pbs.twimg.com/profile_images/532917280/dixville_notch_normal.jpg","https://pbs.twimg.com/profile_banners/74820061/1475094136",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#NY11: Max Rose (D) defeats Rep. Daniel Donovan (R). Dem PICKUP. This district voted 53%-44% for Trump in 2016 and @CookPolitical considers this an upset for Democrats.","https://t.co/FC1Fq1vClJ","https://twitter.com/Redistrict/status/1060004572834467840","twitter.com/Redistrict/sta…",NA,"Wed Nov 07 03:02:38 +0000 2018",1060004572834467840,"1060004572834467840","#NY11: Max Rose (D) defeats Rep. Daniel Donovan (R). Dem PICKUP. This district voted 53%-44% for Trump in 2016 and… https://t.co/WmTfJoEpfE","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,21,660,1680,FALSE,FALSE,"low","en",NA,74820061,"74820061","Dave Wasserman","Redistrict","Washington, DC","http://cookpolitical.com/about/staff/david-wasserman","U.S. House editor of the nonpartisan @CookPolitical Report & @FiveThirtyEight/@NBCNews contributor. Nerd for maps, data & bluegrass http://goo.gl/lbCs0","none",FALSE,TRUE,155578,931,4340,1014,11949,"Wed Sep 16 19:50:43 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"0084B4","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/532917280/dixville_notch_normal.jpg","https://pbs.twimg.com/profile_images/532917280/dixville_notch_normal.jpg","https://pbs.twimg.com/profile_banners/74820061/1475094136",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#NY11: Max Rose (D) defeats Rep. Daniel Donovan (R). Dem PICKUP. This district voted 53%-44% for Trump in 2016 and @CookPolitical considers this an upset for Democrats.","https://t.co/FC1Fq1vClJ","https://twitter.com/Redistrict/status/1060004572834467840","twitter.com/Redistrict/sta…","eyJhdXRoZW50aWNpdHkiOiI1ZWZjZjdlNGY3Y2Q3MTgwYTM5OWRmNTFhMzdjOGRkMjI2YTk2ZWU3YTJkOWRlNzI2MDk5Mzc1NDQzZjE2ZmNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA3MDctMTA2MDAwNTY5OTQ5NTg0NTg4OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:07:42 +0000 2018",1060005845747015680,"1060005845747015680","Congratulations @MaxRose4NY!","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,1,FALSE,FALSE,"low","en",NA,NA,NA,283559183,"283559183","Dboon Oggle","Dboonoggle",NA,NA,"Hurt feelings, asset tranches, Jillian Michaels weight loss pills, Arthur J Mynderse Jr, waxing phases of the moon, Studebakers","none",FALSE,FALSE,79,288,3,1297,6796,"Sun Apr 17 14:48:12 +0000 2011",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1055641545754533888/6MTwD1Sd_normal.jpg","https://pbs.twimg.com/profile_images/1055641545754533888/6MTwD1Sd_normal.jpg","https://pbs.twimg.com/profile_banners/283559183/1479567850",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI1ZWZjZjdlNGY3Y2Q3MTgwYTM5OWRmNTFhMzdjOGRkMjI2YTk2ZWU3YTJkOWRlNzI2MDk5Mzc1NDQzZjE2ZmNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzA3MDctMTA2MDAwNTY5OTQ5NTg0NTg4OS0wIn0=",100,"201811050000","201811190000"
