"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.possibly_sensitive","results.quoted_status_id","results.quoted_status_id_str","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.profile_banner_url","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.extended_tweet.full_text","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.place","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.possibly_sensitive","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.profile_banner_url","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.place.id","results.quoted_status.place.url","results.quoted_status.place.place_type","results.quoted_status.place.name","results.quoted_status.place.full_name","results.quoted_status.place.country_code","results.quoted_status.place.country","results.quoted_status.place.bounding_box.type","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Tue Nov 06 18:42:01 +0000 2018",1059878587774439424,"1059878587774439425","RT @ZamanMashrah: I walked blocks in this heavy rain with my 4 kids just so i can vote !! You should have no excuse !! Make sure to vote fo…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,833728535260966912,"833728535260966914","Fight Back Bay Ridge","FightBackBR","Brooklyn, NY",NA,"Fight Back Bay Ridge is a grassroots organizing group founded in November 2016 to mobilize in south Brooklyn for progressive action and localized support.","none",FALSE,FALSE,2708,2241,17,26607,25105,"Mon Feb 20 17:22:27 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1046740795183837186/1kg4KNag_normal.jpg","https://pbs.twimg.com/profile_images/1046740795183837186/1kg4KNag_normal.jpg","https://pbs.twimg.com/profile_banners/833728535260966914/1487697295",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 15:37:14 +0000 2018",1059832083852484608,"1059832083852484609","I walked blocks in this heavy rain with my 4 kids just so i can vote !! You should have no excuse !! Make sure to v… https://t.co/gcvU6LzfFT","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,1,6,19,FALSE,FALSE,FALSE,"low","en",NA,NA,938148712941047808,"938148712941047813","ZAMAN MASHRAH","ZamanMashrah","Bay Ridge, Brooklyn","https://www.gofundme.com/jamal-from-huddersfield-bullied-at-school","RAISING AWARENESS FOR WHATS RIGHT!! VOICE FOR THE UNSPOKEN. PLEASE DONATE BELOW TO DOCTORS WITHOUT BORDERS IN #YEMEN @MSF_yemen","none",FALSE,FALSE,33,94,1,460,445,"Tue Dec 05 20:50:57 +0000 2017",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/938150041348395008/uw3SdVyv_normal.jpg","https://pbs.twimg.com/profile_images/938150041348395008/uw3SdVyv_normal.jpg","https://pbs.twimg.com/profile_banners/938148712941047813/1512507395",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I walked blocks in this heavy rain with my 4 kids just so i can vote !! You should have no excuse !! Make sure to vote for @agounardes @MaxRose4NY @TishJames @FrontusforNY  @BaumelFor64 @LtGovHochulNY @NYGovCuomo @ https://t.co/7qMDuU5Nfe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJiNzkxODNkZGIyOTE1NGEwMmM4NTcwZjJhNDYzYTZlMDE4ZDkwMjA0NmQyNGQ2MWFhYWMzN2U3YzYxOTYyNjAyIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNzQ4MjUtMTA1OTg2NTA5NzcwMTY3NTAwNy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 18:41:54 +0000 2018",1059878556761776128,"1059878556761776128","RT @meggarnett: Voted this a.m. Pulling for you today @MaxRose4NY !!! #FlipNY11 https://t.co/jEeNtyUP83","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",FALSE,NA,NA,833728535260966912,"833728535260966914","Fight Back Bay Ridge","FightBackBR","Brooklyn, NY",NA,"Fight Back Bay Ridge is a grassroots organizing group founded in November 2016 to mobilize in south Brooklyn for progressive action and localized support.","none",FALSE,FALSE,2708,2241,17,26607,25105,"Mon Feb 20 17:22:27 +0000 2017",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1046740795183837186/1kg4KNag_normal.jpg","https://pbs.twimg.com/profile_images/1046740795183837186/1kg4KNag_normal.jpg","https://pbs.twimg.com/profile_banners/833728535260966914/1487697295",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 13:46:04 +0000 2018",1059804110780801024,"1059804110780801025","Voted this a.m. Pulling for you today @MaxRose4NY !!! #FlipNY11 https://t.co/jEeNtyUP83","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,10,84,FALSE,FALSE,FALSE,"low","en",NA,NA,17314904,"17314904","Meg GC","meggarnett","Staten Island, NY",NA,"""Words are, in my not-so-humble opinion, our most inexhaustible source of magic ... capable of both inflicting injury, and remedying it.""","none",FALSE,FALSE,352,134,9,416,248,"Tue Nov 11 17:49:37 +0000 2008",NA,NA,FALSE,"en",FALSE,FALSE,"642D8B","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif",TRUE,"FF0000","65B0DA","7AC3EE","3D1957",TRUE,"http://pbs.twimg.com/profile_images/930365979032506368/XW3h2dcd_normal.jpg","https://pbs.twimg.com/profile_images/930365979032506368/XW3h2dcd_normal.jpg","https://pbs.twimg.com/profile_banners/17314904/1517663366",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJiNzkxODNkZGIyOTE1NGEwMmM4NTcwZjJhNDYzYTZlMDE4ZDkwMjA0NmQyNGQ2MWFhYWMzN2U3YzYxOTYyNjAyIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNzQ4MjUtMTA1OTg2NTA5NzcwMTY3NTAwNy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 18:40:25 +0000 2018",1059878183439421440,"1059878183439421440","RT @JesseLehrich: #NY11 – @MaxRose4NY was a combat platoon leader in Afghanistan who now wants to bring the fight to Washington special int…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,870386012400254976,"870386012400254976","Moxie Passion 🇺🇸","moxiepassion","United States",NA,"Proud offspring of US Navy vet. Observer of life through my camera lens. Lover of nature, animals & diversity in music. Seeker of new experiences & knowledge.","none",FALSE,FALSE,519,1521,2,30294,50021,"Thu Jun 01 21:06:11 +0000 2017",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/870397193286545408/v1hkrJh__normal.jpg","https://pbs.twimg.com/profile_images/870397193286545408/v1hkrJh__normal.jpg","https://pbs.twimg.com/profile_banners/870386012400254976/1496354499",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 18:37:14 +0000 2018",1059877383942094848,"1059877383942094848","#NY11 – @MaxRose4NY was a combat platoon leader in Afghanistan who now wants to bring the fight to Washington speci… https://t.co/RyzAjC8qbT","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,1059877106736398336,"1059877106736398336",26186655,"26186655","JesseLehrich",NA,NA,NA,FALSE,0,1,4,10,FALSE,FALSE,NA,"low","en",NA,NA,26186655,"26186655","Jesse Lehrich","JesseLehrich","#GayleNation","http://gofundme.com/gayle-nation","""Tyrone's friend"" – @KamalaHarris. 

 comms director at @OFA. former @HillaryClinton foreign policy spox.","none",FALSE,TRUE,41632,990,760,10696,23076,"Tue Mar 24 05:45:39 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"0099B9","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif",FALSE,"0099B9","5ED4DC","95E8EC","3C3940",TRUE,"http://pbs.twimg.com/profile_images/1040437265237852160/h8PVbmgq_normal.jpg","https://pbs.twimg.com/profile_images/1040437265237852160/h8PVbmgq_normal.jpg","https://pbs.twimg.com/profile_banners/26186655/1536894883",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#NY11 – @MaxRose4NY was a combat platoon leader in Afghanistan who now wants to bring the fight to Washington special interests.

Dan Donovan wrote a bill requiring post offices to display pictures of Donald Trump &amp; Mike Pence just to win his primary. No, seriously, he did that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJiNzkxODNkZGIyOTE1NGEwMmM4NTcwZjJhNDYzYTZlMDE4ZDkwMjA0NmQyNGQ2MWFhYWMzN2U3YzYxOTYyNjAyIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNzQ4MjUtMTA1OTg2NTA5NzcwMTY3NTAwNy0wIn0=",100,"201811050000","201811190000"
"Tue Nov 06 18:39:41 +0000 2018",1059878000597127168,"1059878000597127174","RT @Patriot_M1A: NYS Voting Machines are Set up to Cheat?
No Confirmation on who you voted for &amp; No Receipt,
Just Thank You Have a Nice Day…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,332477529,"332477529","🇺🇸Texas Marc Man🇺🇸","TxMarcMan","Texas, USA",NA,"DEPLORABLE-CONSERVATIVE-NRA MEMBER-NATIONALIST-MY WIFE=MY SOUL MATE -CHRISTIAN-DOG LOVER-PRO MILITARY-BACK THE BLUE-4EVERLSU-#MAGA-#TRUMP","none",FALSE,FALSE,4369,4835,7,7623,7106,"Sat Jul 09 21:51:09 +0000 2011",NA,NA,TRUE,"en",FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"2FC2EF","181A1E","252429","666666",TRUE,"http://pbs.twimg.com/profile_images/1048889482425094145/kvwQwMNy_normal.jpg","https://pbs.twimg.com/profile_images/1048889482425094145/kvwQwMNy_normal.jpg","https://pbs.twimg.com/profile_banners/332477529/1513653669",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tue Nov 06 15:11:14 +0000 2018",1059825543108018176,"1059825543108018178","NYS Voting Machines are Set up to Cheat?
No Confirmation on who you voted for &amp; No Receipt,
Just Thank You Have a N… https://t.co/xDpLV9Wjjy","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,5,39,28,FALSE,FALSE,NA,"low","en",NA,NA,762284686349574144,"762284686349574144","PatriotM1A","PatriotM1A_","New York, NY",NA,"Pissed off Sicilian Donkey,NRA life since 1980. Bible believing believer in Jesus death & resurrection.
Married with Children!!!","none",FALSE,FALSE,16274,15952,55,96423,142544,"Sun Aug 07 13:50:06 +0000 2016",NA,NA,TRUE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/822037707530661889/WRYtHrkn_normal.jpg","https://pbs.twimg.com/profile_images/822037707530661889/WRYtHrkn_normal.jpg","https://pbs.twimg.com/profile_banners/762284686349574144/1483392469",TRUE,FALSE,NA,NA,NA,"011add077f4d2da3","https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json","city","Brooklyn","Brooklyn, NY","US","United States","Polygon","NYS Voting Machines are Set up to Cheat?
No Confirmation on who you voted for &amp; No Receipt,
Just Thank You Have a Nice Day, That's exactly how I would set up the machines if my objective was to steal the Vote!!!

@marcmolinaro @RepDanDonovan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiJiNzkxODNkZGIyOTE1NGEwMmM4NTcwZjJhNDYzYTZlMDE4ZDkwMjA0NmQyNGQ2MWFhYWMzN2U3YzYxOTYyNjAyIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDYxNzQ4MjUtMTA1OTg2NTA5NzcwMTY3NTAwNy0wIn0=",100,"201811050000","201811190000"
