"results.created_at","results.id","results.id_str","results.text","results.source","results.truncated","results.in_reply_to_status_id","results.in_reply_to_status_id_str","results.in_reply_to_user_id","results.in_reply_to_user_id_str","results.in_reply_to_screen_name","results.geo","results.coordinates","results.contributors","results.is_quote_status","results.quote_count","results.reply_count","results.retweet_count","results.favorite_count","results.favorited","results.retweeted","results.filter_level","results.lang","results.quoted_status_id","results.quoted_status_id_str","results.possibly_sensitive","results.user.id","results.user.id_str","results.user.name","results.user.screen_name","results.user.location","results.user.url","results.user.description","results.user.translator_type","results.user.protected","results.user.verified","results.user.followers_count","results.user.friends_count","results.user.listed_count","results.user.favourites_count","results.user.statuses_count","results.user.created_at","results.user.utc_offset","results.user.time_zone","results.user.geo_enabled","results.user.lang","results.user.contributors_enabled","results.user.is_translator","results.user.profile_background_color","results.user.profile_background_image_url","results.user.profile_background_image_url_https","results.user.profile_background_tile","results.user.profile_link_color","results.user.profile_sidebar_border_color","results.user.profile_sidebar_fill_color","results.user.profile_text_color","results.user.profile_use_background_image","results.user.profile_image_url","results.user.profile_image_url_https","results.user.profile_banner_url","results.user.default_profile","results.user.default_profile_image","results.user.following","results.user.follow_request_sent","results.user.notifications","results.place.id","results.place.url","results.place.place_type","results.place.name","results.place.full_name","results.place.country_code","results.place.country","results.place.bounding_box.type","results.retweeted_status.created_at","results.retweeted_status.id","results.retweeted_status.id_str","results.retweeted_status.text","results.retweeted_status.source","results.retweeted_status.truncated","results.retweeted_status.in_reply_to_status_id","results.retweeted_status.in_reply_to_status_id_str","results.retweeted_status.in_reply_to_user_id","results.retweeted_status.in_reply_to_user_id_str","results.retweeted_status.in_reply_to_screen_name","results.retweeted_status.geo","results.retweeted_status.coordinates","results.retweeted_status.contributors","results.retweeted_status.is_quote_status","results.retweeted_status.quote_count","results.retweeted_status.reply_count","results.retweeted_status.retweet_count","results.retweeted_status.favorite_count","results.retweeted_status.favorited","results.retweeted_status.retweeted","results.retweeted_status.possibly_sensitive","results.retweeted_status.filter_level","results.retweeted_status.lang","results.retweeted_status.quoted_status_id","results.retweeted_status.quoted_status_id_str","results.retweeted_status.user.id","results.retweeted_status.user.id_str","results.retweeted_status.user.name","results.retweeted_status.user.screen_name","results.retweeted_status.user.location","results.retweeted_status.user.url","results.retweeted_status.user.description","results.retweeted_status.user.translator_type","results.retweeted_status.user.protected","results.retweeted_status.user.verified","results.retweeted_status.user.followers_count","results.retweeted_status.user.friends_count","results.retweeted_status.user.listed_count","results.retweeted_status.user.favourites_count","results.retweeted_status.user.statuses_count","results.retweeted_status.user.created_at","results.retweeted_status.user.utc_offset","results.retweeted_status.user.time_zone","results.retweeted_status.user.geo_enabled","results.retweeted_status.user.lang","results.retweeted_status.user.contributors_enabled","results.retweeted_status.user.is_translator","results.retweeted_status.user.profile_background_color","results.retweeted_status.user.profile_background_image_url","results.retweeted_status.user.profile_background_image_url_https","results.retweeted_status.user.profile_background_tile","results.retweeted_status.user.profile_link_color","results.retweeted_status.user.profile_sidebar_border_color","results.retweeted_status.user.profile_sidebar_fill_color","results.retweeted_status.user.profile_text_color","results.retweeted_status.user.profile_use_background_image","results.retweeted_status.user.profile_image_url","results.retweeted_status.user.profile_image_url_https","results.retweeted_status.user.profile_banner_url","results.retweeted_status.user.default_profile","results.retweeted_status.user.default_profile_image","results.retweeted_status.user.following","results.retweeted_status.user.follow_request_sent","results.retweeted_status.user.notifications","results.retweeted_status.place.id","results.retweeted_status.place.url","results.retweeted_status.place.place_type","results.retweeted_status.place.name","results.retweeted_status.place.full_name","results.retweeted_status.place.country_code","results.retweeted_status.place.country","results.retweeted_status.place.bounding_box.type","results.retweeted_status.extended_tweet.full_text","results.retweeted_status.quoted_status.created_at","results.retweeted_status.quoted_status.id","results.retweeted_status.quoted_status.id_str","results.retweeted_status.quoted_status.text","results.retweeted_status.quoted_status.source","results.retweeted_status.quoted_status.truncated","results.retweeted_status.quoted_status.in_reply_to_status_id","results.retweeted_status.quoted_status.in_reply_to_status_id_str","results.retweeted_status.quoted_status.in_reply_to_user_id","results.retweeted_status.quoted_status.in_reply_to_user_id_str","results.retweeted_status.quoted_status.in_reply_to_screen_name","results.retweeted_status.quoted_status.geo","results.retweeted_status.quoted_status.coordinates","results.retweeted_status.quoted_status.contributors","results.retweeted_status.quoted_status.is_quote_status","results.retweeted_status.quoted_status.quote_count","results.retweeted_status.quoted_status.reply_count","results.retweeted_status.quoted_status.retweet_count","results.retweeted_status.quoted_status.favorite_count","results.retweeted_status.quoted_status.favorited","results.retweeted_status.quoted_status.retweeted","results.retweeted_status.quoted_status.filter_level","results.retweeted_status.quoted_status.lang","results.retweeted_status.quoted_status.possibly_sensitive","results.retweeted_status.quoted_status.user.id","results.retweeted_status.quoted_status.user.id_str","results.retweeted_status.quoted_status.user.name","results.retweeted_status.quoted_status.user.screen_name","results.retweeted_status.quoted_status.user.location","results.retweeted_status.quoted_status.user.url","results.retweeted_status.quoted_status.user.description","results.retweeted_status.quoted_status.user.translator_type","results.retweeted_status.quoted_status.user.protected","results.retweeted_status.quoted_status.user.verified","results.retweeted_status.quoted_status.user.followers_count","results.retweeted_status.quoted_status.user.friends_count","results.retweeted_status.quoted_status.user.listed_count","results.retweeted_status.quoted_status.user.favourites_count","results.retweeted_status.quoted_status.user.statuses_count","results.retweeted_status.quoted_status.user.created_at","results.retweeted_status.quoted_status.user.utc_offset","results.retweeted_status.quoted_status.user.time_zone","results.retweeted_status.quoted_status.user.geo_enabled","results.retweeted_status.quoted_status.user.lang","results.retweeted_status.quoted_status.user.contributors_enabled","results.retweeted_status.quoted_status.user.is_translator","results.retweeted_status.quoted_status.user.profile_background_color","results.retweeted_status.quoted_status.user.profile_background_image_url","results.retweeted_status.quoted_status.user.profile_background_image_url_https","results.retweeted_status.quoted_status.user.profile_background_tile","results.retweeted_status.quoted_status.user.profile_link_color","results.retweeted_status.quoted_status.user.profile_sidebar_border_color","results.retweeted_status.quoted_status.user.profile_sidebar_fill_color","results.retweeted_status.quoted_status.user.profile_text_color","results.retweeted_status.quoted_status.user.profile_use_background_image","results.retweeted_status.quoted_status.user.profile_image_url","results.retweeted_status.quoted_status.user.profile_image_url_https","results.retweeted_status.quoted_status.user.default_profile","results.retweeted_status.quoted_status.user.default_profile_image","results.retweeted_status.quoted_status.user.following","results.retweeted_status.quoted_status.user.follow_request_sent","results.retweeted_status.quoted_status.user.notifications","results.retweeted_status.quoted_status.user.profile_banner_url","results.retweeted_status.quoted_status.place.id","results.retweeted_status.quoted_status.place.url","results.retweeted_status.quoted_status.place.place_type","results.retweeted_status.quoted_status.place.name","results.retweeted_status.quoted_status.place.full_name","results.retweeted_status.quoted_status.place.country_code","results.retweeted_status.quoted_status.place.country","results.retweeted_status.quoted_status.place.bounding_box.type","results.retweeted_status.quoted_status.extended_tweet.full_text","results.retweeted_status.quoted_status_permalink.url","results.retweeted_status.quoted_status_permalink.expanded","results.retweeted_status.quoted_status_permalink.display","results.quoted_status.created_at","results.quoted_status.id","results.quoted_status.id_str","results.quoted_status.text","results.quoted_status.source","results.quoted_status.truncated","results.quoted_status.in_reply_to_status_id","results.quoted_status.in_reply_to_status_id_str","results.quoted_status.in_reply_to_user_id","results.quoted_status.in_reply_to_user_id_str","results.quoted_status.in_reply_to_screen_name","results.quoted_status.geo","results.quoted_status.coordinates","results.quoted_status.contributors","results.quoted_status.is_quote_status","results.quoted_status.quote_count","results.quoted_status.reply_count","results.quoted_status.retweet_count","results.quoted_status.favorite_count","results.quoted_status.favorited","results.quoted_status.retweeted","results.quoted_status.filter_level","results.quoted_status.lang","results.quoted_status.possibly_sensitive","results.quoted_status.quoted_status_id","results.quoted_status.quoted_status_id_str","results.quoted_status.user.id","results.quoted_status.user.id_str","results.quoted_status.user.name","results.quoted_status.user.screen_name","results.quoted_status.user.location","results.quoted_status.user.url","results.quoted_status.user.description","results.quoted_status.user.translator_type","results.quoted_status.user.protected","results.quoted_status.user.verified","results.quoted_status.user.followers_count","results.quoted_status.user.friends_count","results.quoted_status.user.listed_count","results.quoted_status.user.favourites_count","results.quoted_status.user.statuses_count","results.quoted_status.user.created_at","results.quoted_status.user.utc_offset","results.quoted_status.user.time_zone","results.quoted_status.user.geo_enabled","results.quoted_status.user.lang","results.quoted_status.user.contributors_enabled","results.quoted_status.user.is_translator","results.quoted_status.user.profile_background_color","results.quoted_status.user.profile_background_image_url","results.quoted_status.user.profile_background_image_url_https","results.quoted_status.user.profile_background_tile","results.quoted_status.user.profile_link_color","results.quoted_status.user.profile_sidebar_border_color","results.quoted_status.user.profile_sidebar_fill_color","results.quoted_status.user.profile_text_color","results.quoted_status.user.profile_use_background_image","results.quoted_status.user.profile_image_url","results.quoted_status.user.profile_image_url_https","results.quoted_status.user.default_profile","results.quoted_status.user.default_profile_image","results.quoted_status.user.following","results.quoted_status.user.follow_request_sent","results.quoted_status.user.notifications","results.quoted_status.user.profile_banner_url","results.quoted_status.place.id","results.quoted_status.place.url","results.quoted_status.place.place_type","results.quoted_status.place.name","results.quoted_status.place.full_name","results.quoted_status.place.country_code","results.quoted_status.place.country","results.quoted_status.place.bounding_box.type","results.quoted_status.extended_tweet.full_text","results.quoted_status_permalink.url","results.quoted_status_permalink.expanded","results.quoted_status_permalink.display","results.extended_tweet.full_text","next.","requestParameters.maxResults","requestParameters.fromDate","requestParameters.toDate"
"Wed Nov 07 03:34:20 +0000 2018",1060012550195167232,"1060012550195167232","RT @NY1: ""You are not my enemy,"" Democrat @MaxRose4NY says Republican Congressman @dandonovan_ny told him when he conceded the 11th congres…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,577038395,"577038395","Angel Martinez","Lymphaticuz","New York, NY",NA,NA,"none",FALSE,FALSE,50,258,1,20040,5650,"Fri May 11 10:55:11 +0000 2012",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/994333737449132032/WEbFXhGN_normal.jpg","https://pbs.twimg.com/profile_images/994333737449132032/WEbFXhGN_normal.jpg","https://pbs.twimg.com/profile_banners/577038395/1421227838",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:25:05 +0000 2018",1060010221567791104,"1060010221567791105","""You are not my enemy,"" Democrat @MaxRose4NY says Republican Congressman @dandonovan_ny told him when he conceded t… https://t.co/EMatTgquEp","<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,13,44,FALSE,FALSE,FALSE,"low","en",NA,NA,43425975,"43425975","Spectrum News NY1","NY1","New York City","http://www.ny1.com","Spectrum News NY1 is a 24-hr news network in NYC. @NY1 is on Facebook (NY1News), Instagram (NY1) and Snapchat (NY1News).","none",FALSE,TRUE,446539,93,4230,1416,97372,"Fri May 29 22:37:45 +0000 2009",NA,NA,TRUE,"en",FALSE,FALSE,"19334C","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"17324D","FFFFFF","DAE4EE","000000",TRUE,"http://pbs.twimg.com/profile_images/834494355712966662/yLFVss5n_normal.jpg","https://pbs.twimg.com/profile_images/834494355712966662/yLFVss5n_normal.jpg","https://pbs.twimg.com/profile_banners/43425975/1526580308",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""You are not my enemy,"" Democrat @MaxRose4NY says Republican Congressman @dandonovan_ny told him when he conceded the 11th congressional race Tuesday night. Rose says that's a message everyone needs to keep in their hearts. https://t.co/oQEgO0GwvA. #NY1Politics https://t.co/T4c07OrL5o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI2ZGZjNTViMDRjMjYzYjFmNGUyNDQ5NjIzZTBkZDQwZGE3ZWMwMTE1NDgzNjg4MjYwYzQxN2Y3OWFhMThiZTNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzMxMjItMTA2MDAxMTgwMTAzNzk0Njg3OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:34:14 +0000 2018",1060012525432029184,"1060012525432029184","RT @AndyNewsFios1: Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional District ra…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,2463304310,"2463304310","FiOS1 News LHV","FiOS1NewsLHV","Rye Brook, NY","http://www.fios1news.com/lowerhudsonvalley","The Lower Hudson Valley's source for up to the minute hyper-local news, traffic weather, sports and community programming on FiOS TV channels 501 & 1","none",FALSE,FALSE,4698,1378,135,1862,32057,"Fri Apr 25 14:43:00 +0000 2014",NA,NA,TRUE,"en",FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",FALSE,"DD2E44","000000","000000","000000",FALSE,"http://pbs.twimg.com/profile_images/471402638785794048/CHXE9s3R_normal.jpeg","https://pbs.twimg.com/profile_images/471402638785794048/CHXE9s3R_normal.jpeg","https://pbs.twimg.com/profile_banners/2463304310/1442261320",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:33:06 +0000 2018",1060012240303206400,"1060012240303206402","Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional Distri… https://t.co/gIccH2kmAi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,3,1,FALSE,FALSE,FALSE,"low","en",NA,NA,788106434,"788106434","Andy Mattison","AndyNewsFios1","New York ","http://www.fios1news.com/lowerhudsonvalley","News reporter and sports enthusiast. I miss 'Mad Men'. RTs aren't endorsements.","none",FALSE,FALSE,873,682,25,6047,20986,"Tue Aug 28 23:43:45 +0000 2012",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/2553946133/22_normal.jpg","https://pbs.twimg.com/profile_images/2553946133/22_normal.jpg","https://pbs.twimg.com/profile_banners/788106434/1415131154",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional District race @FiOS1NewsLHV @FiOS1News_LI @FiOS1NewsNJ #ElectionNight https://t.co/rRnh7CA2oA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI2ZGZjNTViMDRjMjYzYjFmNGUyNDQ5NjIzZTBkZDQwZGE3ZWMwMTE1NDgzNjg4MjYwYzQxN2Y3OWFhMThiZTNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzMxMjItMTA2MDAxMTgwMTAzNzk0Njg3OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:34:11 +0000 2018",1060012513524363264,"1060012513524363265","RT @AndyNewsFios1: Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional District ra…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,278144816,"278144816","FiOS1 Long Island","FiOS1News_LI","Long Island, New York","http://www.fios1news.com/longisland","Verizon FiOS1 Long Island – your source for up to the minute hyper-local news, traffic weather, sports and community programming on FiOS TV channels 501 & 1.","none",FALSE,FALSE,11917,968,279,2501,48792,"Wed Apr 06 18:03:40 +0000 2011",NA,NA,FALSE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"DD2E44","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/472468601929084928/KtkP8zG7_normal.jpeg","https://pbs.twimg.com/profile_images/472468601929084928/KtkP8zG7_normal.jpeg","https://pbs.twimg.com/profile_banners/278144816/1442261558",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:33:06 +0000 2018",1060012240303206400,"1060012240303206402","Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional Distri… https://t.co/gIccH2kmAi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,3,1,FALSE,FALSE,FALSE,"low","en",NA,NA,788106434,"788106434","Andy Mattison","AndyNewsFios1","New York ","http://www.fios1news.com/lowerhudsonvalley","News reporter and sports enthusiast. I miss 'Mad Men'. RTs aren't endorsements.","none",FALSE,FALSE,873,682,25,6047,20986,"Tue Aug 28 23:43:45 +0000 2012",NA,NA,TRUE,"en",FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/2553946133/22_normal.jpg","https://pbs.twimg.com/profile_images/2553946133/22_normal.jpg","https://pbs.twimg.com/profile_banners/788106434/1415131154",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right now: @MaxRose4NY addressing crowd after his upset victory over @dandonovan_ny in NY 11th Congressional District race @FiOS1NewsLHV @FiOS1News_LI @FiOS1NewsNJ #ElectionNight https://t.co/rRnh7CA2oA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI2ZGZjNTViMDRjMjYzYjFmNGUyNDQ5NjIzZTBkZDQwZGE3ZWMwMTE1NDgzNjg4MjYwYzQxN2Y3OWFhMThiZTNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzMxMjItMTA2MDAxMTgwMTAzNzk0Njg3OS0wIn0=",100,"201811050000","201811190000"
"Wed Nov 07 03:34:11 +0000 2018",1060012512115077120,"1060012512115077121","RT @swingleft: .@MaxRose4NY has flipped New York City's only Republican district, #NY11, from red to blue. Swing Left volunteers made over…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,"low","en",NA,NA,NA,783012911195172864,"783012911195172864","Sybil ❄️Votes Blue 🎄🎅","Sybil4America","United States",NA,"True Blue Dem in a Red State #DemocracyRises #UnitedWeStand #VRA #CivilRights #GunSense #Equality #TheResistance #Indivisible #StrongerTogether Love Christmas!","none",FALSE,FALSE,2955,2958,19,40476,55628,"Mon Oct 03 18:36:40 +0000 2016",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/1060241560552517633/Z8nJuqZr_normal.jpg","https://pbs.twimg.com/profile_images/1060241560552517633/Z8nJuqZr_normal.jpg","https://pbs.twimg.com/profile_banners/783012911195172864/1541617550",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wed Nov 07 03:30:00 +0000 2018",1060011459701223424,"1060011459701223429",".@MaxRose4NY has flipped New York City's only Republican district, #NY11, from red to blue. Swing Left volunteers m… https://t.co/oOOynUJLKJ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,3,89,342,FALSE,FALSE,FALSE,"low","en",NA,NA,800704496246484992,"800704496246484992","Swing Left","swingleft","United States of America","http://swingleft.org","A national grassroots organization of hundreds of thousands of volunteers that took back the House for Democrats in 2018.","none",FALSE,TRUE,161516,1087,1373,7049,8375,"Mon Nov 21 14:16:43 +0000 2016",NA,NA,FALSE,"en",FALSE,FALSE,"F5F8FA","","",FALSE,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,"http://pbs.twimg.com/profile_images/845457234012389376/RmNvtEhS_normal.jpg","https://pbs.twimg.com/profile_images/845457234012389376/RmNvtEhS_normal.jpg","https://pbs.twimg.com/profile_banners/800704496246484992/1484675410",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".@MaxRose4NY has flipped New York City's only Republican district, #NY11, from red to blue. Swing Left volunteers made over 34,000 calls, knocked on 185,000 doors and raised over $121,000 for Max. #youarethewave #Midterms2018 #ElectionNight https://t.co/c0h58w1SGM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eyJhdXRoZW50aWNpdHkiOiI2ZGZjNTViMDRjMjYzYjFmNGUyNDQ5NjIzZTBkZDQwZGE3ZWMwMTE1NDgzNjg4MjYwYzQxN2Y3OWFhMThiZTNmIiwiZnJvbURhdGUiOiIyMDE4MTEwNTAwMDAiLCJ0b0RhdGUiOiIyMDE4MTExOTAwMDAiLCJuZXh0IjoiMjAxODExMDcwMzMxMjItMTA2MDAxMTgwMTAzNzk0Njg3OS0wIn0=",100,"201811050000","201811190000"
